,0,1,2
2541,06.04.2016,1,78.2798
2542,07.04.2016,1,77.813
2543,08.04.2016,1,77.3688
2544,09.04.2016,1,76.6888
2545,12.04.2016,1,76.4957
2546,13.04.2016,1,75.8529
2547,14.04.2016,1,74.6578
2548,15.04.2016,1,74.794
2549,16.04.2016,1,74.3405
2550,19.04.2016,1,77.1273
2551,20.04.2016,1,74.3719
2552,21.04.2016,1,75.0107
2553,22.04.2016,1,73.4592
2554,23.04.2016,1,74.6959
2555,26.04.2016,1,74.9515
2556,27.04.2016,1,74.9024
2557,28.04.2016,1,73.8023
2558,29.04.2016,1,73.9166
2559,30.04.2016,1,73.3015
2560,05.05.2016,1,76.0512
2561,06.05.2016,1,75.5713
2562,07.05.2016,1,75.5789
2563,11.05.2016,1,75.5406
2564,12.05.2016,1,75.4505
2565,13.05.2016,1,74.1137
2566,14.05.2016,1,73.6248
2567,17.05.2016,1,73.4549
2568,18.05.2016,1,73.1006
2569,19.05.2016,1,73.3077
2570,20.05.2016,1,74.2755
2571,21.05.2016,1,74.4623
2572,24.05.2016,1,75.2675
2573,25.05.2016,1,75.0349
2574,26.05.2016,1,73.4596
2575,27.05.2016,1,72.8418
2576,28.05.2016,1,73.8474
2577,31.05.2016,1,73.497
2578,01.06.2016,1,73.4406
2579,02.06.2016,1,74.2098
2580,03.06.2016,1,74.8191
2581,04.06.2016,1,74.561
2582,07.06.2016,1,74.6907
2583,08.06.2016,1,74.1164
2584,09.06.2016,1,73.5538
2585,10.06.2016,1,72.5682
2586,11.06.2016,1,73.1909
2587,15.06.2016,1,74.3174
2588,16.06.2016,1,73.9441
2589,17.06.2016,1,74.246
2590,18.06.2016,1,73.5609
2591,21.06.2016,1,72.7792
2592,22.06.2016,1,72.7865
2593,23.06.2016,1,71.8082
2594,24.06.2016,1,72.9016
2595,25.06.2016,1,72.6582
2596,28.06.2016,1,71.942
2597,29.06.2016,1,71.7117
2598,30.06.2016,1,71.2102
2599,01.07.2016,1,71.2926
2600,02.07.2016,1,71.0519
2601,05.07.2016,1,70.8553
2602,06.07.2016,1,71.6327
2603,07.07.2016,1,71.5135
2604,08.07.2016,1,70.9482
2605,09.07.2016,1,71.1684
2606,12.07.2016,1,70.8152
2607,13.07.2016,1,70.9833
2608,14.07.2016,1,70.5577
2609,15.07.2016,1,70.5644
2610,16.07.2016,1,70.3395
2611,19.07.2016,1,69.7741
2612,20.07.2016,1,69.6974
2613,21.07.2016,1,69.6967
2614,22.07.2016,1,70.3022
2615,23.07.2016,1,71.2513
2616,26.07.2016,1,71.209
2617,27.07.2016,1,72.3478
2618,28.07.2016,1,72.515
2619,29.07.2016,1,73.4047
2620,30.07.2016,1,74.3799
2621,02.08.2016,1,73.6523
2622,03.08.2016,1,74.9007
2623,04.08.2016,1,74.7978
2624,05.08.2016,1,73.9232
2625,06.08.2016,1,73.0303
2626,09.08.2016,1,72.1476
2627,10.08.2016,1,71.7556
2628,11.08.2016,1,72.2349
2629,12.08.2016,1,72.4644
2630,13.08.2016,1,71.7158
2631,16.08.2016,1,71.7263
2632,17.08.2016,1,71.9645
2633,18.08.2016,1,72.0832
2634,19.08.2016,1,71.9371
2635,20.08.2016,1,72.4558
2636,23.08.2016,1,72.4457
2637,24.08.2016,1,73.4733
2638,25.08.2016,1,73.2074
2639,26.08.2016,1,73.2135
2640,27.08.2016,1,73.0892
2641,30.08.2016,1,72.7996
2642,31.08.2016,1,72.5013
2643,01.09.2016,1,72.6859
2644,02.09.2016,1,72.6828
2645,03.09.2016,1,73.7199
2646,06.09.2016,1,72.3742
2647,07.09.2016,1,72.3639
2648,08.09.2016,1,72.4022
2649,09.09.2016,1,72.0464
2650,10.09.2016,1,72.3359
2651,13.09.2016,1,73.1986
2652,14.09.2016,1,72.7559
2653,15.09.2016,1,72.946
2654,16.09.2016,1,73.2126
2655,17.09.2016,1,73.0208
2656,20.09.2016,1,72.4477
2657,21.09.2016,1,72.5279
2658,22.09.2016,1,71.8404
2659,23.09.2016,1,71.6728
2660,24.09.2016,1,71.5854
2661,27.09.2016,1,72.0604
2662,28.09.2016,1,71.6409
2663,29.09.2016,1,71.5738
2664,30.09.2016,1,70.8823
2665,01.10.2016,1,70.9338
2666,04.10.2016,1,70.2411
2667,05.10.2016,1,69.7556
2668,06.10.2016,1,70.0782
2669,07.10.2016,1,69.8518
2670,08.10.2016,1,69.2312
2671,11.10.2016,1,69.7253
2672,12.10.2016,1,69.1231
2673,13.10.2016,1,69.1173
2674,14.10.2016,1,69.7255
2675,15.10.2016,1,69.3746
2676,18.10.2016,1,69.3587
2677,19.10.2016,1,69.2608
2678,20.10.2016,1,68.7674
2679,21.10.2016,1,68.4741
2680,22.10.2016,1,68.0267
2681,25.10.2016,1,67.7302
2682,26.10.2016,1,67.4958
2683,27.10.2016,1,67.9253
2684,28.10.2016,1,68.7576
2685,29.10.2016,1,68.6783
2686,01.11.2016,1,69.2863
2687,02.11.2016,1,69.3647
2688,03.11.2016,1,70.2339
2689,04.11.2016,1,70.5977
2690,08.11.2016,1,70.6944
2691,09.11.2016,1,70.4542
2692,10.11.2016,1,71.3491
2693,11.11.2016,1,69.3392
2694,12.11.2016,1,71.1253
2695,15.11.2016,1,71.0488
2696,16.11.2016,1,70.6156
2697,17.11.2016,1,69.2388
2698,18.11.2016,1,69.4984
2699,19.11.2016,1,68.9889
2700,22.11.2016,1,68.3611
2701,23.11.2016,1,67.5413
2702,24.11.2016,1,68.054
2703,25.11.2016,1,68.0855
2704,26.11.2016,1,68.4363
2705,29.11.2016,1,69.1608
2706,30.11.2016,1,68.8416
2707,01.12.2016,1,69.3417
2708,02.12.2016,1,67.6162
2709,03.12.2016,1,68.4703
2710,06.12.2016,1,67.766
2711,07.12.2016,1,68.6902
2712,08.12.2016,1,68.5002
2713,09.12.2016,1,68.2458
2714,10.12.2016,1,67.2086
2715,13.12.2016,1,65.072
2716,14.12.2016,1,64.9774
2717,15.12.2016,1,64.7543
2718,16.12.2016,1,64.6139
2719,17.12.2016,1,64.4809
2720,20.12.2016,1,64.6727
2721,21.12.2016,1,64.2006
2722,22.12.2016,1,63.6086
2723,23.12.2016,1,63.5604
2724,24.12.2016,1,63.5425
2725,27.12.2016,1,63.7285
2726,28.12.2016,1,63.573
2727,29.12.2016,1,63.4879
2728,30.12.2016,1,63.0214
2729,31.12.2016,1,63.8111
2730,10.01.2017,1,63.1125
2731,11.01.2017,1,63.5445
2732,12.01.2017,1,63.5184
2733,13.01.2017,1,63.2759
2734,14.01.2017,1,63.1222
2735,17.01.2017,1,63.2308
2736,18.01.2017,1,63.2864
2737,19.01.2017,1,63.2252
2738,20.01.2017,1,63.1803
2739,21.01.2017,1,63.7272
2740,24.01.2017,1,63.9424
2741,25.01.2017,1,63.6225
2742,26.01.2017,1,63.4254
2743,27.01.2017,1,64.0248
2744,28.01.2017,1,64.3429
2745,31.01.2017,1,64.4333
2746,01.02.2017,1,64.285
2747,02.02.2017,1,65.0322
2748,03.02.2017,1,64.7307
2749,04.02.2017,1,63.8156
2750,07.02.2017,1,63.1566
2751,08.02.2017,1,63.2362
2752,09.02.2017,1,63.4467
2753,10.02.2017,1,63.0253
2754,11.02.2017,1,62.6824
2755,14.02.2017,1,61.7662
2756,15.02.2017,1,61.2955
2757,16.02.2017,1,60.0249
2758,17.02.2017,1,60.654
2759,18.02.2017,1,61.4496
2760,21.02.2017,1,61.6987
2761,22.02.2017,1,61.209
2762,23.02.2017,1,60.4535
2763,28.02.2017,1,61.2569
2764,01.03.2017,1,61.3883
2765,02.03.2017,1,61.5417
2766,03.03.2017,1,61.5198
2767,04.03.2017,1,61.985
2768,07.03.2017,1,61.8606
2769,08.03.2017,1,61.7063
2770,10.03.2017,1,61.9911
2771,11.03.2017,1,62.7408
2772,14.03.2017,1,63.2661
2773,15.03.2017,1,62.7447
2774,16.03.2017,1,62.8428
2775,17.03.2017,1,62.4897
2776,18.03.2017,1,62.3722
2777,21.03.2017,1,61.6956
2778,22.03.2017,1,61.7308
2779,23.03.2017,1,62.2699
2780,24.03.2017,1,62.0959
2781,25.03.2017,1,61.8636
2782,28.03.2017,1,61.9615
2783,29.03.2017,1,61.8102
2784,30.03.2017,1,61.5347
2785,31.03.2017,1,60.595
2786,01.04.2017,1,59.8107
2787,04.04.2017,1,59.8953
2788,05.04.2017,1,60.2427
2789,06.04.2017,1,59.6948
2790,07.04.2017,1,60.0827
2791,08.04.2017,1,60.5687
2792,11.04.2017,1,60.7469
2793,12.04.2017,1,60.3042
2794,13.04.2017,1,60.2631
2795,14.04.2017,1,60.2867
2796,15.04.2017,1,59.7791
2797,18.04.2017,1,59.8393
2798,19.04.2017,1,59.6124
2799,20.04.2017,1,60.2649
2800,21.04.2017,1,60.6139
2801,22.04.2017,1,60.3187
2802,25.04.2017,1,60.8461
2803,26.04.2017,1,60.7932
2804,27.04.2017,1,61.5052
2805,28.04.2017,1,62.1664
2806,29.04.2017,1,62.044
2807,03.05.2017,1,62.1515
2808,04.05.2017,1,62.3224
2809,05.05.2017,1,62.7298
2810,06.05.2017,1,64.2398
2811,11.05.2017,1,63.2634
2812,12.05.2017,1,62.1595
2813,13.05.2017,1,62.0915
2814,16.05.2017,1,61.8449
2815,17.05.2017,1,62.0382
2816,18.05.2017,1,62.9568
2817,19.05.2017,1,63.9967
2818,20.05.2017,1,63.6479
2819,23.05.2017,1,63.1713
2820,24.05.2017,1,63.6189
2821,25.05.2017,1,62.9203
2822,26.05.2017,1,63.0116
2823,27.05.2017,1,63.6689
2824,30.05.2017,1,63.3684
2825,31.05.2017,1,62.9484
2826,01.06.2017,1,63.4107
2827,02.06.2017,1,63.531
2828,03.06.2017,1,63.6092
2829,06.06.2017,1,63.811
2830,07.06.2017,1,63.7817
2831,08.06.2017,1,63.7179
2832,09.06.2017,1,64.1488
2833,10.06.2017,1,63.7852
2834,14.06.2017,1,63.7729
2835,15.06.2017,1,63.9481
2836,16.06.2017,1,64.2795
2837,17.06.2017,1,64.4561
2838,20.06.2017,1,64.8614
2839,21.06.2017,1,65.321
2840,22.06.2017,1,66.798
2841,23.06.2017,1,67.1495
2842,24.06.2017,1,66.678
2843,27.06.2017,1,66.0816
2844,28.06.2017,1,65.9563
2845,29.06.2017,1,67.6868
2846,30.06.2017,1,67.4993
2847,01.07.2017,1,67.8072
2848,04.07.2017,1,67.2016
2849,05.07.2017,1,67.2966
2850,06.07.2017,1,67.6754
2851,07.07.2017,1,68.3814
2852,08.07.2017,1,68.947
2853,11.07.2017,1,68.7737
2854,12.07.2017,1,69.2007
2855,13.07.2017,1,69.4494
2856,14.07.2017,1,68.8139
2857,15.07.2017,1,68.3597
2858,18.07.2017,1,67.6184
2859,19.07.2017,1,68.4008
2860,20.07.2017,1,68.2762
2861,21.07.2017,1,68.0037
2862,22.07.2017,1,68.6623
2863,25.07.2017,1,69.4708
2864,26.07.2017,1,69.7005
2865,27.07.2017,1,69.6816
2866,28.07.2017,1,69.6406
2867,29.07.2017,1,69.6779
2868,01.08.2017,1,70.4603
2869,02.08.2017,1,70.7313
2870,03.08.2017,1,71.6866
2871,04.08.2017,1,71.9527
2872,05.08.2017,1,71.6879
2873,08.08.2017,1,70.8414
2874,09.08.2017,1,70.8405
2875,10.08.2017,1,70.4183
2876,11.08.2017,1,70.2677
2877,12.08.2017,1,70.7502
2878,15.08.2017,1,70.6645
2879,16.08.2017,1,70.3718
2880,17.08.2017,1,69.9958
2881,18.08.2017,1,69.6531
2882,19.08.2017,1,69.7197
2883,22.08.2017,1,69.4314
2884,23.08.2017,1,69.59
2885,24.08.2017,1,69.5619
2886,25.08.2017,1,69.7434
2887,26.08.2017,1,69.6995
2888,29.08.2017,1,69.8465
2889,30.08.2017,1,70.4316
2890,31.08.2017,1,70.2007
2891,01.09.2017,1,69.6222
2892,02.09.2017,1,68.9992
2893,05.09.2017,1,68.7256
2894,06.09.2017,1,68.7782
2895,07.09.2017,1,68.4165
2896,08.09.2017,1,68.2436
2897,09.09.2017,1,68.6923
2898,12.09.2017,1,68.649
2899,13.09.2017,1,68.5469
2900,14.09.2017,1,69.0977
2901,15.09.2017,1,68.695
2902,16.09.2017,1,68.5801
2903,19.09.2017,1,68.7514
2904,20.09.2017,1,69.6785
2905,21.09.2017,1,69.7664
2906,22.09.2017,1,69.2635
2907,23.09.2017,1,69.0737
2908,26.09.2017,1,68.5553
2909,27.09.2017,1,68.0215
2910,28.09.2017,1,68.1678
2911,29.09.2017,1,68.6441
2912,30.09.2017,1,68.4483
2913,03.10.2017,1,67.9076
2914,04.10.2017,1,67.9839
2915,05.10.2017,1,67.9357
2916,06.10.2017,1,67.7787
2917,07.10.2017,1,67.5344
2918,10.10.2017,1,68.3861
2919,11.10.2017,1,68.3557
2920,12.10.2017,1,68.5032
2921,13.10.2017,1,68.4455
2922,14.10.2017,1,68.1409
2923,17.10.2017,1,67.2988
2924,18.10.2017,1,67.4596
2925,19.10.2017,1,67.3577
2926,20.10.2017,1,67.9333
2927,21.10.2017,1,67.8927
2928,24.10.2017,1,67.5567
2929,25.10.2017,1,67.6856
2930,26.10.2017,1,67.7713
2931,27.10.2017,1,68.289
2932,28.10.2017,1,67.5276
2933,31.10.2017,1,67.2179
2934,01.11.2017,1,67.6434
2935,02.11.2017,1,67.7107
2936,03.11.2017,1,67.677
2937,04.11.2017,1,68.0822
2938,08.11.2017,1,67.7677
2939,09.11.2017,1,68.704
2940,10.11.2017,1,68.7865
2941,11.11.2017,1,68.9791
2942,14.11.2017,1,68.9178
2943,15.11.2017,1,69.6787
2944,16.11.2017,1,71.1721
2945,17.11.2017,1,70.704
2946,18.11.2017,1,70.3604
2947,21.11.2017,1,69.6654
2948,22.11.2017,1,69.8184
2949,23.11.2017,1,69.403
2950,24.11.2017,1,69.1783
2951,25.11.2017,1,69.3309
2952,28.11.2017,1,69.4957
2953,29.11.2017,1,69.4934
2954,30.11.2017,1,69.204
2955,01.12.2017,1,69.5185
2956,02.12.2017,1,69.7478
2957,05.12.2017,1,69.9104
2958,06.12.2017,1,69.6327
2959,07.12.2017,1,69.706
2960,08.12.2017,1,69.9323
2961,09.12.2017,1,69.6434
2962,12.12.2017,1,69.8023
2963,13.12.2017,1,69.2982
2964,14.12.2017,1,69.4653
2965,15.12.2017,1,69.4048
2966,16.12.2017,1,69.4298
2967,19.12.2017,1,69.0946
2968,20.12.2017,1,69.1735
2969,21.12.2017,1,69.5033
2970,22.12.2017,1,69.522
2971,23.12.2017,1,69.1268
2972,26.12.2017,1,69.0937
2973,27.12.2017,1,68.5422
2974,28.12.2017,1,68.2328
2975,29.12.2017,1,68.7861
2976,30.12.2017,1,68.8668
2977,10.01.2018,1,68.2103
2978,11.01.2018,1,67.8841
2979,12.01.2018,1,68.0586
2980,13.01.2018,1,68.2562
2981,16.01.2018,1,68.8174
2982,17.01.2018,1,69.0243
2983,18.01.2018,1,69.173
2984,19.01.2018,1,69.2582
2985,20.01.2018,1,69.3953
2986,23.01.2018,1,69.265
2987,24.01.2018,1,69.0702
2988,25.01.2018,1,69.4484
2989,26.01.2018,1,69.458
2990,27.01.2018,1,69.6073
2991,30.01.2018,1,69.8513
2992,31.01.2018,1,69.5424
2993,01.02.2018,1,69.9322
2994,02.02.2018,1,69.7921
2995,03.02.2018,1,70.0958
2996,06.02.2018,1,70.4959
2997,07.02.2018,1,70.9294
2998,08.02.2018,1,70.531
2999,09.02.2018,1,70.7713
3000,10.02.2018,1,71.3943
3001,13.02.2018,1,71.245
3002,14.02.2018,1,71.167
3003,15.02.2018,1,71.2329
3004,16.02.2018,1,70.6718
3005,17.02.2018,1,70.6471
3006,20.02.2018,1,69.9001
3007,21.02.2018,1,69.8928
3008,22.02.2018,1,69.8087
3009,23.02.2018,1,69.6341
3010,27.02.2018,1,68.9224
3011,28.02.2018,1,68.6599
3012,01.03.2018,1,68.9062
3013,02.03.2018,1,68.8826
3014,03.03.2018,1,69.4671
3015,06.03.2018,1,70.1702
3016,07.03.2018,1,69.7317
3017,08.03.2018,1,70.5299
3018,13.03.2018,1,69.7972
3019,14.03.2018,1,70.1564
3020,15.03.2018,1,70.5338
3021,16.03.2018,1,70.5151
3022,17.03.2018,1,70.8099
3023,20.03.2018,1,70.6049
3024,21.03.2018,1,71.2347
3025,22.03.2018,1,70.5699
3026,23.03.2018,1,70.31
3027,24.03.2018,1,70.4303
3028,27.03.2018,1,70.5708
3029,28.03.2018,1,71.2625
3030,29.03.2018,1,71.3339
3031,30.03.2018,1,71.0942
3032,31.03.2018,1,70.5618
3033,03.04.2018,1,70.6038
3034,04.04.2018,1,70.9207
3035,05.04.2018,1,70.958
3036,06.04.2018,1,70.5926
3037,07.04.2018,1,70.7069
3038,10.04.2018,1,71.8847
3039,11.04.2018,1,76.8522
3040,12.04.2018,1,79.2839
3041,13.04.2018,1,76.7569
3042,14.04.2018,1,75.7507
3043,17.04.2018,1,76.8403
3044,18.04.2018,1,75.8448
3045,19.04.2018,1,76.0868
3046,20.04.2018,1,75.4034
3047,21.04.2018,1,75.6532
3048,24.04.2018,1,75.7924
3049,25.04.2018,1,75.2121
3050,26.04.2018,1,75.3281
3051,27.04.2018,1,76.1812
3052,28.04.2018,1,75.7605
3053,29.04.2018,1,75.2056
3054,04.05.2018,1,76.1261
3055,05.05.2018,1,75.6392
3056,08.05.2018,1,74.8125
3057,09.05.2018,1,75.0409
3058,11.05.2018,1,74.1772
3059,12.05.2018,1,73.5145
3060,15.05.2018,1,73.943
3061,16.05.2018,1,73.8601
3062,17.05.2018,1,73.7796
3063,18.05.2018,1,73.0236
3064,19.05.2018,1,73.1769
3065,22.05.2018,1,73.3321
3066,23.05.2018,1,72.239
3067,24.05.2018,1,72.1826
3068,25.05.2018,1,72.0082
3069,26.05.2018,1,72.1183
3070,29.05.2018,1,72.8322
3071,30.05.2018,1,72.5269
3072,31.05.2018,1,72.5211
3073,01.06.2018,1,72.5806
3074,02.06.2018,1,72.7183
3075,05.06.2018,1,72.4384
3076,06.06.2018,1,72.513
3077,07.06.2018,1,72.8637
3078,08.06.2018,1,73.0686
3079,09.06.2018,1,73.7916
3080,10.06.2018,1,73.3654
3081,14.06.2018,1,74.1365
3082,15.06.2018,1,73.5621
3083,16.06.2018,1,72.5329
3084,19.06.2018,1,73.4825
3085,20.06.2018,1,74.1847
3086,21.06.2018,1,73.6118
3087,22.06.2018,1,73.6871
3088,23.06.2018,1,73.7247
3089,26.06.2018,1,73.3112
3090,27.06.2018,1,73.4087
3091,28.06.2018,1,73.6038
3092,29.06.2018,1,73.0884
3093,30.06.2018,1,72.9921
3094,03.07.2018,1,73.469
3095,04.07.2018,1,73.7012
3096,05.07.2018,1,73.7097
3097,06.07.2018,1,73.9641
3098,07.07.2018,1,73.9028
3099,10.07.2018,1,73.9365
3100,11.07.2018,1,73.347
3101,12.07.2018,1,72.8472
3102,13.07.2018,1,72.6817
3103,14.07.2018,1,72.4659
3104,17.07.2018,1,72.7955
3105,18.07.2018,1,73.2427
3106,19.07.2018,1,73.1345
3107,20.07.2018,1,73.4808
3108,21.07.2018,1,73.9327
3109,24.07.2018,1,74.1286
3110,25.07.2018,1,73.5261
3111,26.07.2018,1,73.751
3112,27.07.2018,1,73.8181
3113,28.07.2018,1,73.3442
3114,31.07.2018,1,73.2021
3115,01.08.2018,1,73.0738
3116,02.08.2018,1,73.1064
3117,03.08.2018,1,73.4206
3118,04.08.2018,1,73.4744
3119,07.08.2018,1,73.4095
3120,08.08.2018,1,73.5632
3121,09.08.2018,1,73.8211
3122,10.08.2018,1,76.825
3123,11.08.2018,1,76.676
3124,14.08.2018,1,77.6519
3125,15.08.2018,1,76.2325
3126,16.08.2018,1,75.2253
3127,17.08.2018,1,76.0576
3128,18.08.2018,1,76.1848
3129,21.08.2018,1,76.7204
3130,22.08.2018,1,77.3491
3131,23.08.2018,1,78.1983
3132,24.08.2018,1,79.2502
3133,25.08.2018,1,78.4072
3134,28.08.2018,1,78.2269
3135,29.08.2018,1,78.76
3136,30.08.2018,1,79.5594
3137,31.08.2018,1,79.6765
3138,01.09.2018,1,79.4966
3139,04.09.2018,1,78.6376
3140,05.09.2018,1,79.02
3141,06.09.2018,1,79.1362
3142,07.09.2018,1,79.3685
3143,08.09.2018,1,80.3562
3144,11.09.2018,1,80.6702
3145,12.09.2018,1,81.3942
3146,13.09.2018,1,80.6488
3147,14.09.2018,1,79.7699
3148,15.09.2018,1,79.9521
3149,18.09.2018,1,79.3595
3150,19.09.2018,1,79.1749
3151,20.09.2018,1,78.3613
3152,21.09.2018,1,77.7529
3153,22.09.2018,1,78.0753
3154,25.09.2018,1,77.6844
3155,26.09.2018,1,77.3832
3156,27.09.2018,1,77.3846
3157,28.09.2018,1,77.0407
3158,29.09.2018,1,76.2294
3159,02.10.2018,1,75.9877
3160,03.10.2018,1,75.2272
3161,04.10.2018,1,75.7353
3162,05.10.2018,1,76.0505
3163,06.10.2018,1,76.661
3164,09.10.2018,1,76.987
3165,10.10.2018,1,76.211
3166,11.10.2018,1,76.071
3167,12.10.2018,1,77.0824
3168,13.10.2018,1,76.5047
3169,16.10.2018,1,76.054
3170,17.10.2018,1,75.9236
3171,18.10.2018,1,75.6512
3172,19.10.2018,1,75.5692
3173,20.10.2018,1,75.3241
3174,23.10.2018,1,75.3702
3175,24.10.2018,1,74.8584
3176,25.10.2018,1,75.0806
3177,26.10.2018,1,74.9851
3178,27.10.2018,1,74.6658
3179,30.10.2018,1,75.0399
3180,31.10.2018,1,74.7918
3181,01.11.2018,1,74.4189
3182,02.11.2018,1,74.5803
3183,03.11.2018,1,74.9906
3184,07.11.2018,1,75.3158
3185,08.11.2018,1,75.6817
3186,09.11.2018,1,75.6711
3187,10.11.2018,1,75.8076
3188,13.11.2018,1,76.0926
3189,14.11.2018,1,76.0737
3190,15.11.2018,1,76.7556
3191,16.11.2018,1,75.5358
3192,17.11.2018,1,74.9022
3193,20.11.2018,1,75.3218
3194,21.11.2018,1,75.1825
3195,22.11.2018,1,75.1483
3196,23.11.2018,1,74.8048
3197,24.11.2018,1,74.9385
3198,27.11.2018,1,75.5655
3199,28.11.2018,1,75.6217
3200,29.11.2018,1,75.5191
3201,30.11.2018,1,75.8897
3202,01.12.2018,1,75.7484
3203,04.12.2018,1,75.3874
3204,05.12.2018,1,75.6562
3205,06.12.2018,1,75.7051
3206,07.12.2018,1,75.6071
3207,08.12.2018,1,76.0777
3208,11.12.2018,1,75.7075
3209,12.12.2018,1,75.6197
3210,13.12.2018,1,75.2168
3211,14.12.2018,1,75.3916
3212,15.12.2018,1,75.389
3213,18.12.2018,1,75.3814
3214,19.12.2018,1,75.7761
3215,20.12.2018,1,76.4742
3216,21.12.2018,1,76.9377
3217,22.12.2018,1,77.9717
3218,25.12.2018,1,77.8886
3219,26.12.2018,1,78.4309
3220,27.12.2018,1,78.5237
3221,28.12.2018,1,78.388
3222,29.12.2018,1,79.6581
3223,30.12.2018,1,79.4605
3224,10.01.2019,1,76.9066
3225,11.01.2019,1,77.2105
3226,12.01.2019,1,77.1282
3227,15.01.2019,1,77.0692
3228,16.01.2019,1,76.9498
3229,17.01.2019,1,76.135
3230,18.01.2019,1,75.633
3231,19.01.2019,1,75.5841
3232,22.01.2019,1,75.5481
3233,23.01.2019,1,75.5541
3234,24.01.2019,1,75.3861
3235,25.01.2019,1,75.0306
3236,26.01.2019,1,74.6312
3237,29.01.2019,1,75.1932
3238,30.01.2019,1,75.8811
3239,31.01.2019,1,75.5706
3240,01.02.2019,1,75.2006
3241,02.02.2019,1,75.148
3242,05.02.2019,1,75.0565
3243,06.02.2019,1,74.9127
3244,07.02.2019,1,74.7703
3245,08.02.2019,1,74.9656
3246,09.02.2019,1,74.8954
3247,12.02.2019,1,74.3243
3248,13.02.2019,1,74.1459
3249,14.02.2019,1,74.3872
3250,15.02.2019,1,75.0471
3251,16.02.2019,1,75.2492
3252,19.02.2019,1,74.9055
3253,20.02.2019,1,74.8151
3254,21.02.2019,1,74.6816
3255,22.02.2019,1,74.2963
3256,23.02.2019,1,74.3332
3257,26.02.2019,1,74.0876
3258,27.02.2019,1,74.4898
3259,28.02.2019,1,74.8249
3260,01.03.2019,1,74.9691
3261,02.03.2019,1,74.8048
3262,05.03.2019,1,74.7438
3263,06.03.2019,1,74.5058
3264,07.03.2019,1,74.4158
3265,08.03.2019,1,74.573
3266,12.03.2019,1,74.2896
3267,13.03.2019,1,74.0672
3268,14.03.2019,1,74.0237
3269,15.03.2019,1,74.0613
3270,16.03.2019,1,74.0686
3271,19.03.2019,1,73.361
3272,20.03.2019,1,72.9995
3273,21.03.2019,1,72.9389
3274,22.03.2019,1,72.787
3275,23.03.2019,1,72.59
3276,26.03.2019,1,72.9229
3277,27.03.2019,1,72.5808
3278,28.03.2019,1,72.7182
3279,29.03.2019,1,72.8884
3280,30.03.2019,1,72.723
3281,02.04.2019,1,73.4967
3282,03.04.2019,1,73.3162
3283,04.04.2019,1,73.1725
3284,05.04.2019,1,73.4223
3285,06.04.2019,1,73.4392
3286,09.04.2019,1,73.3617
3287,10.04.2019,1,72.9708
3288,11.04.2019,1,72.946
3289,12.04.2019,1,72.6551
3290,13.04.2019,1,72.8398
3291,16.04.2019,1,72.7018
3292,17.04.2019,1,72.6515
3293,18.04.2019,1,72.3602
3294,19.04.2019,1,72.244
3295,20.04.2019,1,71.9232
3296,23.04.2019,1,71.721
3297,24.04.2019,1,71.7453
3298,25.04.2019,1,71.715
3299,26.04.2019,1,72.1111
3300,27.04.2019,1,72.0882
3301,30.04.2019,1,72.2024
3302,01.05.2019,1,72.3096
3303,07.05.2019,1,73.1099
3304,08.05.2019,1,73.0817
3305,09.05.2019,1,73.0888
3306,14.05.2019,1,73.5231
3307,15.05.2019,1,73.3712
3308,16.05.2019,1,72.6891
3309,17.05.2019,1,72.3651
3310,18.05.2019,1,72.2464
3311,21.05.2019,1,71.9631
3312,22.05.2019,1,71.9654
3313,23.05.2019,1,71.8427
3314,24.05.2019,1,71.8369
3315,25.05.2019,1,72.3186
3316,28.05.2019,1,72.1863
3317,29.05.2019,1,72.168
3318,30.05.2019,1,72.4118
3319,31.05.2019,1,72.4229
3320,01.06.2019,1,72.8436
3321,04.06.2019,1,73.218
3322,05.06.2019,1,73.4239
3323,06.06.2019,1,73.369
3324,07.06.2019,1,73.2708
3325,08.06.2019,1,73.2605
3326,11.06.2019,1,73.2148
3327,12.06.2019,1,73.0448
3328,14.06.2019,1,73.0141
3329,15.06.2019,1,72.6993
3330,18.06.2019,1,72.1077
3331,19.06.2019,1,72.2291
3332,20.06.2019,1,71.6377
3333,21.06.2019,1,71.5457
3334,22.06.2019,1,71.349
3335,25.06.2019,1,71.5973
3336,26.06.2019,1,71.2323
3337,27.06.2019,1,71.3816
3338,28.06.2019,1,71.6635
3339,29.06.2019,1,71.8179
3340,02.07.2019,1,71.3962
3341,03.07.2019,1,71.408
3342,04.07.2019,1,71.6034
3343,05.07.2019,1,71.542
3344,06.07.2019,1,71.6593
3345,09.07.2019,1,71.7067
3346,10.07.2019,1,71.4626
3347,11.07.2019,1,71.5631
3348,12.07.2019,1,71.0073
3349,13.07.2019,1,71.0114
3350,16.07.2019,1,70.8574
3351,17.07.2019,1,70.6771
3352,18.07.2019,1,70.5552
3353,19.07.2019,1,70.6068
3354,20.07.2019,1,70.7941
3355,23.07.2019,1,70.6546
3356,24.07.2019,1,70.635
3357,25.07.2019,1,70.3241
3358,26.07.2019,1,70.294
3359,27.07.2019,1,70.311
3360,30.07.2019,1,70.6417
3361,31.07.2019,1,70.598
3362,01.08.2019,1,70.7355
3363,02.08.2019,1,70.4727
3364,03.08.2019,1,71.7077
3365,06.08.2019,1,72.3732
3366,07.08.2019,1,73.073
3367,08.08.2019,1,72.8914
3368,09.08.2019,1,73.0432
